LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1759,Feb,6,6:36:20,combo,ftpd,4133,getpeername (ftpd): Transport endpoint is not connected,E134,getpeername (ftpd): Transport endpoint is not connected
1760,Feb,6,6:36:20,combo,ftpd,4140,getpeername (ftpd): Transport endpoint is not connected,E134,getpeername (ftpd): Transport endpoint is not connected
1761,Feb,6,6:36:20,combo,ftpd,4139,getpeername (ftpd): Transport endpoint is not connected,E134,getpeername (ftpd): Transport endpoint is not connected
1762,Feb,6,6:36:20,combo,ftpd,4130,getpeername (ftpd): Transport endpoint is not connected,E134,getpeername (ftpd): Transport endpoint is not connected
1763,Feb,6,6:36:20,combo,ftpd,4141,getpeername (ftpd): Transport endpoint is not connected,E134,getpeername (ftpd): Transport endpoint is not connected
1764,Feb,6,12:09:00,combo,ftpd,4168,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1765,Feb,6,12:09:00,combo,ftpd,4167,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1766,Feb,6,12:09:00,combo,ftpd,4166,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1767,Feb,6,12:09:00,combo,ftpd,4173,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1768,Feb,6,12:09:00,combo,ftpd,4171,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1769,Feb,6,12:09:00,combo,ftpd,4169,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1770,Feb,6,12:09:00,combo,ftpd,4170,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1771,Feb,6,12:09:00,combo,ftpd,4177,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1772,Feb,6,12:09:00,combo,ftpd,4175,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1773,Feb,6,12:09:00,combo,ftpd,4172,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1774,Feb,6,12:09:00,combo,ftpd,4174,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1775,Feb,6,12:09:00,combo,ftpd,4176,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1776,Feb,6,12:09:00,combo,ftpd,4182,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1777,Feb,6,12:09:00,combo,ftpd,4180,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1778,Feb,6,12:09:00,combo,ftpd,4179,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1779,Feb,6,12:09:00,combo,ftpd,4181,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1780,Feb,6,12:09:00,combo,ftpd,4178,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1781,Feb,6,12:09:00,combo,ftpd,4188,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1782,Feb,6,12:09:00,combo,ftpd,4184,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1783,Feb,6,12:09:00,combo,ftpd,4185,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1784,Feb,6,12:09:00,combo,ftpd,4183,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1785,Feb,6,12:09:00,combo,ftpd,4187,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1786,Feb,6,12:09:00,combo,ftpd,4186,connection from 84.5.218.32 () at Mon Feb  6 12:09:00 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1787,Feb,6,12:24:00,combo,ftpd,4167,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1788,Feb,6,12:24:00,combo,ftpd,4168,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1789,Feb,6,12:24:00,combo,ftpd,4166,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1790,Feb,6,12:24:00,combo,ftpd,4173,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1791,Feb,6,12:24:00,combo,ftpd,4171,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1792,Feb,6,12:24:00,combo,ftpd,4169,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1793,Feb,6,12:24:00,combo,ftpd,4170,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1794,Feb,6,12:24:00,combo,ftpd,4177,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1795,Feb,6,12:24:00,combo,ftpd,4175,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1796,Feb,6,12:24:00,combo,ftpd,4172,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1797,Feb,6,12:24:00,combo,ftpd,4174,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1798,Feb,6,12:24:00,combo,ftpd,4176,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1799,Feb,6,12:24:00,combo,ftpd,4182,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1800,Feb,6,12:24:00,combo,ftpd,4180,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1801,Feb,6,12:24:00,combo,ftpd,4179,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1802,Feb,6,12:24:00,combo,ftpd,4181,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1803,Feb,6,12:24:00,combo,ftpd,4178,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1804,Feb,6,12:24:00,combo,ftpd,4188,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1805,Feb,6,12:24:00,combo,ftpd,4184,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1806,Feb,6,12:24:00,combo,ftpd,4185,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1807,Feb,6,12:24:00,combo,ftpd,4183,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1808,Feb,6,12:24:00,combo,ftpd,4187,User unknown timed out after 900 seconds at Mon Feb  6 12:24:00 2006,E136,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>
1809,Feb,6,23:01:50,combo,sshd(pam_unix),4189,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.228.173.152  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1810,Feb,6,23:04:35,combo,sshd(pam_unix),4191,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1811,Feb,6,23:04:35,combo,sshd(pam_unix),4192,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1812,Feb,6,23:04:35,combo,sshd(pam_unix),4195,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1813,Feb,6,23:04:44,combo,sshd(pam_unix),4199,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1814,Feb,6,23:04:45,combo,sshd(pam_unix),4197,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1815,Feb,6,23:04:46,combo,sshd(pam_unix),4201,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1816,Feb,6,23:04:46,combo,sshd(pam_unix),4202,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1817,Feb,6,23:04:48,combo,sshd(pam_unix),4205,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1818,Feb,6,23:04:50,combo,sshd(pam_unix),4207,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1819,Feb,6,23:04:50,combo,sshd(pam_unix),4208,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1820,Feb,6,23:04:51,combo,sshd(pam_unix),4211,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1821,Feb,6,23:04:51,combo,sshd(pam_unix),4212,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1822,Feb,6,23:04:54,combo,sshd(pam_unix),4215,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.113.24.228  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1823,eb,7,5:47:11,combo,sshd(pam_unix),4250,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1824,Feb,7,5:47:11,combo,sshd(pam_unix),4240,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1825,Feb,7,5:47:11,combo,sshd(pam_unix),4236,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1826,Feb,7,5:47:11,combo,sshd(pam_unix),4248,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1827,Feb,7,5:47:11,combo,sshd(pam_unix),4246,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1828,Feb,7,5:47:11,combo,sshd(pam_unix),4238,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1829,Feb,7,5:47:11,combo,sshd(pam_unix),4237,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1830,Feb,7,5:47:11,combo,sshd(pam_unix),4245,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1831,Feb,7,5:47:11,combo,sshd(pam_unix),4239,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1832,Feb,7,5:47:11,combo,sshd(pam_unix),4247,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-219-105-155.hinet-ip.hinet.net  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1833,Feb,7,6:19:35,combo,ftpd,4262,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1834,Feb,7,6:19:35,combo,ftpd,4264,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1835,Feb,7,6:19:35,combo,ftpd,4261,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1836,Feb,7,6:19:35,combo,ftpd,4259,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1837,Feb,7,6:19:35,combo,ftpd,4263,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1838,Feb,7,6:19:35,combo,ftpd,4258,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1839,Feb,7,6:19:35,combo,ftpd,4265,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1840,Feb,7,6:19:35,combo,ftpd,4260,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1841,Feb,7,6:19:35,combo,ftpd,4257,connection from 216.123.77.195 () at Tue Feb  7 06:19:35 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1842,Feb,7,6:55:56,combo,sshd(pam_unix),4266,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.96.171.173  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1843,Feb,7,19:55:44,combo,unix_chkpwd,4280,check pass; user unknown,E130,check pass; user unknown
1844,Feb,7,19:55:44,combo,sshd(pam_unix),4274,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1845,Feb,7,19:55:45,combo,unix_chkpwd,4283,check pass; user unknown,E130,check pass; user unknown
1846,Feb,7,19:55:45,combo,sshd(pam_unix),4276,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1847,Feb,7,19:55:48,combo,unix_chkpwd,4284,check pass; user unknown,E130,check pass; user unknown
1848,Feb,7,19:55:48,combo,sshd(pam_unix),4270,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1849,Feb,7,19:55:49,combo,unix_chkpwd,4286,check pass; user unknown,E130,check pass; user unknown
1850,Feb,7,19:55:49,combo,sshd(pam_unix),4272,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1851,Feb,7,19:55:54,combo,unix_chkpwd,4288,check pass; user unknown,E130,check pass; user unknown
1852,Feb,7,19:55:54,combo,sshd(pam_unix),4278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1853,Feb,7,19:55:55,combo,unix_chkpwd,4289,check pass; user unknown,E130,check pass; user unknown
1854,Feb,7,19:55:55,combo,sshd(pam_unix),4281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1855,Feb,7,19:55:59,combo,unix_chkpwd,4290,check pass; user unknown,E130,check pass; user unknown
1856,Feb,7,19:55:59,combo,sshd(pam_unix),4285,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1857,Feb,8,9:25:50,combo,unix_chkpwd,4310,check pass; user unknown,E130,check pass; user unknown
1858,Feb,8,9:25:50,combo,unix_chkpwd,4309,check pass; user unknown,E130,check pass; user unknown
1859,Feb,8,9:25:50,combo,sshd(pam_unix),4292,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1860,Feb,8,9:25:50,combo,sshd(pam_unix),4291,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1861,Feb,8,9:25:50,combo,unix_chkpwd,4311,check pass; user unknown,E130,check pass; user unknown
1862,Feb,8,9:25:50,combo,sshd(pam_unix),4295,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1863,Feb,8,9:25:50,combo,unix_chkpwd,4313,check pass; user unknown,E130,check pass; user unknown
1864,Feb,8,9:25:50,combo,sshd(pam_unix),4296,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1865,Feb,8,9:25:55,combo,unix_chkpwd,4320,check pass; user unknown,E130,check pass; user unknown
1866,Feb,8,9:25:55,combo,sshd(pam_unix),4299,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1867,Feb,8,9:25:58,combo,unix_chkpwd,4325,check pass; user unknown,E130,check pass; user unknown
1868,Feb,8,9:25:58,combo,sshd(pam_unix),4301,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1869,Feb,8,9:25:58,combo,unix_chkpwd,4326,check pass; user unknown,E130,check pass; user unknown
1870,Feb,8,9:25:58,combo,sshd(pam_unix),4302,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1871,Feb,8,9:25:59,combo,unix_chkpwd,4328,check pass; user unknown,E130,check pass; user unknown
1872,Feb,8,9:25:59,combo,sshd(pam_unix),4305,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1873,Feb,8,9:26:00,combo,unix_chkpwd,4329,check pass; user unknown,E130,check pass; user unknown
1874,Feb,8,9:26:00,combo,sshd(pam_unix),4306,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1875,Feb,8,9:26:03,combo,unix_chkpwd,4332,check pass; user unknown,E130,check pass; user unknown
1876,Feb,8,9:26:03,combo,sshd(pam_unix),4312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1877,Feb,8,9:26:06,combo,unix_chkpwd,4333,check pass; user unknown,E130,check pass; user unknown
1878,Feb,8,9:26:06,combo,sshd(pam_unix),4315,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1879,Feb,8,9:26:06,combo,unix_chkpwd,4334,check pass; user unknown,E130,check pass; user unknown
1880,Feb,8,9:26:06,combo,sshd(pam_unix),4316,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1881,Feb,8,9:26:08,combo,unix_chkpwd,4335,check pass; user unknown,E130,check pass; user unknown
1882,Feb,8,9:26:08,combo,sshd(pam_unix),4319,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1883,Feb,8,9:26:08,combo,unix_chkpwd,4336,check pass; user unknown,E130,check pass; user unknown
1884,Feb,8,9:26:08,combo,sshd(pam_unix),4321,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1885,Feb,8,9:26:11,combo,unix_chkpwd,4337,check pass; user unknown,E130,check pass; user unknown
1886,Feb,8,9:26:11,combo,sshd(pam_unix),4324,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1887,Feb,8,9:26:15,combo,unix_chkpwd,4338,check pass; user unknown,E130,check pass; user unknown
1888,Feb,8,9:26:15,combo,sshd(pam_unix),4330,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=relic.centrodedatos.com,E129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
1889,Feb,8,18:39:50,combo,sshd(pam_unix),4340,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1890,Feb,8,18:39:50,combo,sshd(pam_unix),4339,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1891,Feb,8,18:39:52,combo,sshd(pam_unix),4347,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1892,Feb,8,18:39:53,combo,sshd(pam_unix),4345,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1893,Feb,8,18:39:54,combo,sshd(pam_unix),4343,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1894,Feb,8,18:39:55,combo,sshd(pam_unix),4349,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1895,Feb,8,18:39:59,combo,sshd(pam_unix),4352,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1896,Feb,8,18:39:59,combo,sshd(pam_unix),4351,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1897,Feb,8,18:39:59,combo,sshd(pam_unix),4355,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1898,Feb,8,18:40:00,combo,sshd(pam_unix),4356,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1899,Feb,8,18:40:03,combo,sshd(pam_unix),4359,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.166.155.143  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1900,Feb,8,22:42:09,combo,sshd(pam_unix),4372,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.30.175.22  user=root,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
